OldLocus	OldGeneID	NewGeneID	NewLocus	RxnID	ReactionName	ReactionEqn	URL
NCU05924.5	7000006085086833	7000007580570005	NCU05924.7	3.2.1.8-RXN	EC# 3.2.1.8	xylan + H<SUB>2</SUB>O  &rarr;  xylobiose
NCU07308.5	7000006085022060	7000007580576199	NCU07308.7	RXN1G-287	EC# 1.1.1.100	a cis-delta21-3-oxo-C40:1-[acp] + NADPH  =  a cis-delta21-3-hydroxyC40:1-[acp] + NADP<sup>+</sup>
NCU07308.5	7000006085022060	7000007580576199	NCU07308.7	RXN1G-262	EC# 1.1.1.100	a cis,cis-delta7,19-3-oxo-C38:2-[acp] + NADPH  =  a cis,cis-delta7,19-3-hydroxyC38:2-[acp] + NADP<sup>+</sup>
NCU07308.5	7000006085022060	7000007580576199	NCU07308.7	RXN1G-260	EC# 1.1.1.100	a cis-delta13-3-oxo-C32:1-[acp] + NADPH  =  a cis-delta13-3-hydroxyC32:1-[acp] + NADP<sup>+</sup>
NCU07308.5	7000006085022060	7000007580576199	NCU07308.7	RXN1G-252	EC# 1.1.1.100	a cis,cis-delta9,21-3-oxo-C40:2-[acp] + NADPH  =  a cis,cis-delta9,21-3-hydroxyC40:2-[acp] + NADP<sup>+</sup>
NCU07308.5	7000006085022060	7000007580576199	NCU07308.7	RXN1G-240	EC# 1.1.1.100	a cis-delta9-3-oxo-C28:1-[acp] + NADPH  =  a cis-delta9-3-hydroxyC28:1-[acp] + NADP<sup>+</sup>
NCU07308.5	7000006085022060	7000007580576199	NCU07308.7	RXN1G-203	EC# 1.1.1.100	a cis,cis-delta13,25-3-oxo-C44:2-[acp] + NADPH  =  a cis,cis-delta13,25-3-hydroxyC44:2-[acp] + NADP<sup>+</sup>
NCU07308.5	7000006085022060	7000007580576199	NCU07308.7	RXN1G-184	EC# 1.1.1.100	a cis,cis-delta17,35-3-oxo-C54:2-[acp] + NADPH  =  a cis,cis-delta17,35-3-hydroxyC54:2-[acp] + NADP<sup>+</sup>
NCU07308.5	7000006085022060	7000007580576199	NCU07308.7	RXN1G-182	EC# 1.1.1.100	a cis,cis-delta5,23-3-oxo-C42:2-[acp] + NADPH  =  a cis,cis-delta5,23-3-hydroxyC42:2-[acp] + NADP<sup>+</sup>
NCU07308.5	7000006085022060	7000007580576199	NCU07308.7	RXN1G-163	EC# 1.1.1.100	a cis-delta11-3-oxo-C30:1-[acp] + NADPH  =  a cis-delta11-3-hydroxyC30:1-[acp] + NADP<sup>+</sup>
NCU07308.5	7000006085022060	7000007580576199	NCU07308.7	RXN1G-157	EC# 1.1.1.100	NADPH + a 3-oxo-behenoyl-[acp]  =  a (R)-3-hydroxybehenoyl-[acp] + NADP<sup>+</sup>
NCU07308.5	7000006085022060	7000007580576199	NCU07308.7	RXN1G-1247	EC# 1.1.1.100	a cis,cis-delta15,33-3-oxo-C52:2-[acp] + NADPH  =  a cis,cis-delta15,33-3-hydroxyC52:2-[acp] + NADP<sup>+</sup>
NCU07308.5	7000006085022060	7000007580576199	NCU07308.7	RXN1G-1053	EC# 1.1.1.100	a cis-delta19-3-oxo-C38:1-[acp] + NADPH  =  a cis-delta19-3-hydroxyC38:1-[acp] + NADP<sup>+</sup>
NCU07308.5	7000006085022060	7000007580576199	NCU07308.7	RXN1G-1050	EC# 1.1.1.100	a cis,cis-delta13,31-3-oxo-C50:2-[acp] + NADPH  =  a cis,cis-delta13,31-3-hydroxyC50:2-[acp] + NADP<sup>+</sup>
NCU07308.5	7000006085022060	7000007580576199	NCU07308.7	RXN-9552	EC# 1.1.1.100	a 3-oxo-petroslinoyl-[acp] + NADP<sup>+</sup>  =  a (R)-3-hydroxypetroselinoyl-[acp] + NADPH + H<SUP>+</SUP>
NCU07308.5	7000006085022060	7000007580576199	NCU07308.7	HOLO-ACP-SYNTH-RXN	EC# 2.7.8.7	an apo-[acp] + coenzyme A  &rarr;  adenosine 3',5'-bisphosphate + a holo-[acp]
NCU07308.5	7000006085022060	7000007580576199	NCU07308.7	3-OXOACYL-ACP-REDUCT-RXN	EC# 1.1.1.100	a (3<i>R</i>)-3-hydroxyacyl-[acp] + NADP<sup>+</sup>  =  a &beta;-ketoacyl-[acp] + NADPH + H<SUP>+</SUP>
NCU07308.5	7000006085022060	7000007580576199	NCU07308.7	RXN-9556	EC# 1.1.1.100	a (R)-3-hydroxy-<i>cis</i>-vaccenoyl-[acp] + NADP<sup>+</sup>  =  a 3-oxo-<i>cis</i>-vaccenoyl-[acp] + NADPH + H<SUP>+</SUP>
NCU07309.5	7000006085022057	7000007580573161	NCU07309.7	GUANINE-DEAMINASE-RXN	EC# 3.5.4.3	guanine + H<SUB>2</SUB>O  &rarr;  ammonia + xanthine
NCU07318.5	7000006085021750	7000007580573342	NCU07318.7	MANNPDEHYDROG-RXN	EC# 1.1.1.17	mannitol-1-phosphate + NAD<sup>+</sup>  &rarr;  D-fructose-6-phosphate + NADH + H<SUP>+</SUP>
NCU07321.5	7000006085021731	7000007580560844	NCU07321.7	PROTEIN-TYROSINE-PHOSPHATASE-RXN	EC# 3.1.3.48	a protein-L-tyrosine phosphate + H<SUB>2</SUB>O  =  phosphate + a [protein]-L-tyrosine
NCU07338.5	7000006085021304	7000007580541879	NCU07338.7	2.4.1.232-RXN	EC# 2.4.1.232	GDP-&alpha;-D-mannose + a lipid-linked oligosaccharide  =  a lipid-linked &alpha;(1->6)-D-mannosyl-D-mannose-oligosaccharide
NCU07340.5	7000006085020885	7000007580546069	NCU07340.7	RXN-2043	EC# 3.2.1.4	cellulose<SUB>[extracellular space]</SUB> + H<SUB>2</SUB>O<SUB>[extracellular space]</SUB>  &rarr;  a cellodextrin<SUB>[extracellular space]</SUB> + a cellodextrin<SUB>[extracellular space]</SUB>
NCU07351.5	7000006085170132	7000007580569492	NCU07351.7	3.2.1.139-RXN	EC# 3.2.1.139	an &alpha;-D-glucuronoside + H<SUB>2</SUB>O  =  D-glucuronate + an alcohol
NCU07354.5	7000006085170051	7000007580552402	NCU07354.7	PROTEIN-KINASE-RXN	EC# 2.7.11.1	a protein + ATP  =  a phosphoprotein + ADP
NCU07355.5	7000006085170033	7000007580540454	NCU07355.7	3.2.1.59-RXN	EC# 3.2.1.59	EC# 3.2.1.59
NCU07362.5	7000006085169889	7000007580562660	NCU07362.7	S-2-HYDROXY-ACID-OXIDASE-RXN	EC# 1.1.3.15	an (<i>S</i>)-2-hydroxyacid + oxygen  =  hydrogen peroxide + a 2-oxo acid
NCU07362.5	7000006085169889	7000007580562660	NCU07362.7	RXN0-5364	EC# 1.1.3.15	(<i>S</i>)-2-hydroxyglutarate + oxygen  =  2-oxoglutarate + hydrogen peroxide
NCU07362.5	7000006085169889	7000007580562660	NCU07362.7	RXN-969	EC# 1.1.3.15	glycolate + oxygen  =  glyoxylate + hydrogen peroxide
NCU07365.5	7000006085106169	7000007580572237	NCU07365.7	3.4.25.1-RXN	EC# 3.4.25.1	a protein  =  a peptide + a peptide
NCU07378.5	7000006085106111	7000007580555930	NCU07378.7	PROTEIN-KINASE-RXN	EC# 2.7.11.1	a protein + ATP  =  a phosphoprotein + ADP
NCU07399.5	7000006085194550	7000007580574909	NCU07399.7	PROTEIN-KINASE-RXN	EC# 2.7.11.1	a protein + ATP  =  a phosphoprotein + ADP
NCU07402.5	7000006085194536	7000007580572381	NCU07402.7	ARYL-ALCOHOL-DEHYDROGENASE-NADP+-RXN	EC# 1.1.1.91	NADP<sup>+</sup> + a phenol  =  an aryl aldehyde + NADPH + H<SUP>+</SUP>
NCU07402.5	7000006085194536	7000007580572381	NCU07402.7	RXN0-5141	EC# 1.1.1.91	4-nitrobenzaldehyde + NADPH + H<SUP>+</SUP>  =  4-nitrobenzyl alcohol + NADP<sup>+</sup>
NCU07404.5	7000006085194528	7000007580559003	NCU07404.7	3.2.1.24-RXN	EC# 3.2.1.24	EC# 3.2.1.24
NCU07413.5	7000006085193922	7000007580544384	NCU07413.7	CYTDEAM-RXN	EC# 3.5.4.1	cytosine + H<SUB>2</SUB>O  &rarr;  ammonia + uracil
NCU07415.5	7000006085193911	7000007580540380	NCU07415.7	3.4.11.5-RXN	EC# 3.4.11.5	EC# 3.4.11.5
NCU07442.5	7000006085104218	7000007580545086	NCU07442.7	RXN2T-463	EC# 1.2.1.4	isobutanal + NADP<sup>+</sup> + H<SUB>2</SUB>O  =  2-butanoate + NADPH + 2.0 H<SUP>+</SUP>
NCU07442.5	7000006085104218	7000007580545086	NCU07442.7	ALDEHYDE-DEHYDROGENASE-NADP+-RXN	EC# 1.2.1.4	NADP<sup>+</sup> + an aldehyde + H<SUB>2</SUB>O  =  NADPH + an acid + 2 H<SUP>+</SUP>
NCU07442.5	7000006085104218	7000007580545086	NCU07442.7	RXN0-3962	EC# 1.2.1.4	acetaldehyde + NADP<sup>+</sup> + H<SUB>2</SUB>O  &rarr;  acetate + NADPH + 2 H<SUP>+</SUP>
NCU07443.5	7000006085183036	7000007580568698	NCU07443.7	3.6.3.1-RXN	EC# 3.6.3.1	a phospholipid<sub>[in]</sub> + ATP + H<SUB>2</SUB>O  &harr;  a phospholipid<sub>[out]</sub> + ADP + phosphate + 2 H<SUP>+</SUP>
NCU07446.5	7000006085183011	7000007580569367	NCU07446.7	ATPSYN-RXN	EC# 3.6.3.14	phosphate + ADP + 4 H<SUP>+</SUP><sub>[extracellular space]</sub>  &harr;  ATP + H<SUB>2</SUB>O + 3 H<SUP>+</SUP><sub>[cytosol]</sub>
NCU07451.5	7000006085182947	7000007580540300	NCU07451.7	METHIONINE--TRNA-LIGASE-RXN	EC# 6.1.1.10	tRNA<SUP>met</SUP> + L-methionine + ATP + H<SUP>+</SUP>  &rarr;  L-methionyl-tRNA<SUP>met</SUP> + diphosphate + AMP
NCU07452.5	7000006085182929	7000007580548555	NCU07452.7	NADPH-DEHYDROGENASE-RXN	EC# 1.6.99.1	an oxidized electron acceptor + NADPH  =  a reduced electron acceptor + NADP<sup>+</sup>
NCU07456.5	7000006085182894	7000007580574854	NCU07456.7	RIBOFLAVIN-SYN-RXN	EC# 2.5.1.9	2 6,7-dimethyl-8-(1-D-ribityl)lumazine + H<SUP>+</SUP>  &rarr;  5-amino-6-(D-ribitylamino)uracil + riboflavin
NCU07458.5	7000006085179573	7000007580582594	NCU07458.7	PHOSACETYLGLUCOSAMINEMUT-RXN	EC# 5.4.2.3	<i>N</i>-acetyl-D-glucosamine-6-phosphate  &rarr;  <i>N</i>-acetyl-glucosamine-1-phosphate
NCU07461.5	7000006085179513	7000007580577924	NCU07461.7	DNA-DIRECTED-DNA-POLYMERASE-RXN	EC# 2.7.7.7	a deoxyribonucleoside triphosphate + DNA<sub>(n)</sub>  =  diphosphate + DNA<sub>(n+1)</sub>
NCU07473.5	7000006085176649	7000007580587537	NCU07473.7	STEROL-GLUCOSYLTRANSFERASE-RXN	EC# 2.4.1.173	UDP-D-glucose + a sterol  =  UDP + an <i>O</i>-glucosylsterol
NCU07476.5	7000006085176591	7000007580569090	NCU07476.7	3.1.1.47-RXN	EC# 3.1.1.47	a 1-alkyl-2-acetyl-<i>sn</i>-glycero-3-phosphocholine + H<SUB>2</SUB>O  =  acetate + a 1-alkyl-<i>sn</i>-glycero-3-phosphocholine
NCU07484.5	7000006085176432	7000007580580320	NCU07484.7	3.2.1.14-RXN	EC# 3.2.1.14	EC# 3.2.1.14
NCU07487.5	7000006085173530	7000007580562544	NCU07487.7	3.2.1.21-RXN	EC# 3.2.1.21	a glucosylated glucose acceptor + H<SUB>2</SUB>O  =  a non glucosylated glucose acceptor + &beta;-D-glucose
NCU07487.5	7000006085173530	7000007580562544	NCU07487.7	RXN-5341	EC# 3.2.1.21	linamarin + H<SUB>2</SUB>O  =  acetone cyanohydrin + &beta;-D-glucose
NCU07487.5	7000006085173530	7000007580562544	NCU07487.7	RXN-8036	EC# 3.2.1.21	<i>cis</i>-coumarinic acid-&beta;-<i>D</i>-glucoside + H<SUB>2</SUB>O  =  coumarinate + &beta;-D-glucose
NCU07487.5	7000006085173530	7000007580562544	NCU07487.7	RXN-9674	EC# 3.2.1.21	lotaustralin + H<SUB>2</SUB>O  =  2-hydroxy-2-methylbutyronitrile + &beta;-D-glucose
NCU07487.5	7000006085173530	7000007580562544	NCU07487.7	2.4.1.244-RXN	EC# 2.4.1.244	<i>N</i>-acetyl-&beta;-D-glucosaminyl-[glycoprotein] + UDP-<i>N</i>-acetyl-D-galactosamine  =  <i>N</i>-acetyl-&beta;-D-galactosaminyl-(1->4)-<i>N</i>-acetyl-&beta;-D-glucosaminyl-[glycoprotein] + UDP + H<SUP>+</SUP>
NCU07489.5	7000006085173513	7000007580552269	NCU07489.7	3.1.3.16-RXN	EC# 3.1.3.16	a phosphoprotein + H<SUB>2</SUB>O  =  phosphate + a protein
NCU07489.5	7000006085173513	7000007580552269	NCU07489.7	SPHINGOMYELIN-PHOSPHODIESTERASE-RXN	EC# 3.1.4.12	a sphingomyelin + H<SUB>2</SUB>O  =  a sphingosine-containing ceramide + phosphoryl-choline
NCU07489.5	7000006085173513	7000007580552269	NCU07489.7	3.6.1.17-RXN	EC# 3.6.1.17	P1,P4-bis(5'-guanosyl) tetraphosphate + H<SUB>2</SUB>O  =  GTP + GMP + 2 H<SUP>+</SUP>
NCU07496.5	7000006085173413	7000007580579980	NCU07496.7	HISTONE-LYSINE-N-METHYLTRANSFERASE-RXN	EC# 2.1.1.43	histone-L-lysine + <i>S</i>-adenosyl-L-methionine  =  <i>S</i>-adenosyl-L-homocysteine + histone N6-methyl-L-lysine + H<SUP>+</SUP>
NCU07509.5	7000006085170633	7000007580559389	NCU07509.7	2.5.1.60-RXN	EC# 2.5.1.60	2 all-<i>trans</i>-geranyl-geranyl diphosphate + a [protein]-L-cysteine  =  2 <i>S</i>-geranylgeranyl protein + 2 diphosphate
NCU07528.5	7000006085206433	7000007580576809	NCU07528.7	TRNA-PSEUDOURIDINE-SYNTHASE-I-RXN	EC# 5.4.99.12	tRNA uridine  =  tRNA pseudouridine
NCU07534.5	7000006085206302	7000007580571321	NCU07534.7	RNA-DIRECTED-RNA-POLYMERASE-RXN	EC# 2.7.7.48	RNA + RNA<sub>(n)</sub> + a nucleoside triphosphate  =  RNA + RNA<sub>(n+1)</sub> + diphosphate
NCU07550.5	7000006085203879	7000007580564931	NCU07550.7	TRIOSEPISOMERIZATION-RXN	EC# 5.3.1.1	D-glyceraldehyde-3-phosphate  &harr;  dihydroxyacetone phosphate
NCU07559.5	7000006085201493	7000007580577025	NCU07559.7	3.1.13.4-RXN	EC# 3.1.13.4	EC# 3.1.13.4
NCU07574.5	7000006085199404	7000007580550792	NCU07574.7	RXN-709	EC# 5.3.3.1	campesterol  =  campest-4-en-3&beta;-ol
NCU07574.5	7000006085199404	7000007580550792	NCU07574.7	STEROID-DELTA-ISOMERASE-RXN	EC# 5.3.3.1	a 3-oxo-&delta;<sup>5</sup>-steroid  =  a 3-oxo-&delta;<SUP>4</SUP>-steroid
NCU07580.5	7000006085196180	7000007580561546	NCU07580.7	2.7.11.22-RXN	EC# 2.7.11.22	ATP + a protein  =  ADP + a phosphoprotein
NCU07589.5	7000006085018137	7000007580576254	NCU07589.7	2.3.1.178-RXN	EC# 2.3.1.178	acetyl-CoA + L-2,4-diaminobutanoate  =  <i>N</i>-acetyl-L-2,4-diaminobutanoate + coenzyme A + H<SUP>+</SUP>
NCU07608.5	7000006085022678	7000007580567312	NCU07608.7	RIB5PISOM-RXN	EC# 5.3.1.6	D-ribulose-5-phosphate  &rarr;  D-ribose-5-phosphate
NCU07623.5	7000006085023022	7000007580541966	NCU07623.7	4.1.1.64-RXN	EC# 4.1.1.64	2,2-dialkylglycine + pyruvate + H<SUP>+</SUP>  =  dialkyl ketone + L-alanine + CO<SUB>2</SUB>
NCU07624.5	7000006085023026	7000007580586605	NCU07624.7	2.4.2.31-RXN	EC# 2.4.2.31	L-arginine + NAD(P)<sup>+</sup>  =  a protein-<i>N<sup>&omega;</sup></i>-(ADP-D-ribosyl)-L-arginine + nicotinamide
NCU07659.5	7000006085012594	7000007580541949	NCU07659.7	PYRUVDEH-RXN	EC# 1.2.1.-	pyruvate<SUB>[mitochondrial lumen]</SUB> + NAD<sup>+</sup><SUB>[mitochondrial lumen]</SUB> + coenzyme A<SUB>[mitochondrial lumen]</SUB>  &rarr;  acetyl-CoA<SUB>[mitochondrial lumen]</SUB> + CO<SUB>2</SUB><SUB>[mitochondrial lumen]</SUB> + NADH<SUB>[mitochondrial lumen]</SUB>
NCU07659.5	7000006085012594	7000007580541949	NCU07659.7	DIHYDLIPACETRANS-RXN	EC# 2.3.1.12	acetyl-CoA + dihydrolipoamide  =  S-acetyldihydrolipoamide + coenzyme A
NCU07659.5	7000006085012594	7000007580541949	NCU07659.7	RXN0-1133	EC# 2.3.1.12	[lipoate acetyltransferase] <i>N<sup>6</sup></i>-(<i>S</i>-acetyldihydrolipoyl)lysine + coenzyme A  &rarr;  acetyl-CoA + [lipoate acetyltransferase] <i>N<sup>6</sup></i>-(dihydrolipoyl)lysine
NCU07665.5	7000006085018372	7000007580557353	NCU07665.7	UBIQUITIN--PROTEIN-LIGASE-RXN	EC# 6.3.2.19	a [protein]-L-lysine + a ubiquitin + ATP  =  a protein-<i>N</i>-ubiquityl-lysine + AMP + diphosphate
NCU07681.5	7000006085015453	7000007580567159	NCU07681.7	ATPSYN-RXN	EC# 3.6.3.14	phosphate + ADP + 4 H<SUP>+</SUP><sub>[extracellular space]</sub>  &harr;  ATP + H<SUB>2</SUB>O + 3 H<SUP>+</SUP><sub>[cytosol]</sub>
NCU07690.5	7000006085013745	7000007580578660	NCU07690.7	1.5.1.20-RXN	EC# 1.5.1.20	NADH + 5,10-methylene-THF + H<SUP>+</SUP>  &rarr;  NAD<sup>+</sup> + 5-methyl-tetrahydrofolate
NCU07697.5	7000006085013573	7000007580581527	NCU07697.7	ISOCITRATE-DEHYDROGENASE-NAD+-RXN	EC# 1.1.1.41	D-<i>threo</i>-isocitrate<SUB>[mitochondrial lumen]</SUB> + NAD<sup>+</sup><SUB>[mitochondrial lumen]</SUB>  &rarr;  2-oxoglutarate<SUB>[mitochondrial lumen]</SUB> + CO<SUB>2</SUB><SUB>[mitochondrial lumen]</SUB> + NADH<SUB>[mitochondrial lumen]</SUB>
NCU07719.5	7000006085023508	7000007580560715	NCU07719.7	IPPISOM-RXN	EC# 5.3.3.2	isopentenyl diphosphate  &rarr;  dimethylallyl diphosphate
NCU07722.5	7000006085023493	7000007580560841	NCU07722.7	PROTEIN-KINASE-RXN	EC# 2.7.11.1	a protein + ATP  =  a phosphoprotein + ADP
NCU07725.5	7000006085023477	7000007580581656	NCU07725.7	CHORISMATEMUT-RXN	EC# 5.4.99.5	chorismate  &rarr;  prephenate
NCU07732.5	7000006085019987	7000007580546013	NCU07732.7	CARBPSYN-RXN	EC# 6.3.5.5	2 ATP + L-glutamine + bicarbonate + H<SUB>2</SUB>O  &rarr;  L-glutamate + 2 ADP + phosphate + carbamoyl-phosphate + 2 H<SUP>+</SUP>
NCU07741.5	7000006084981886	7000007580542298	NCU07741.7	RXN2T-280	EC# 2.3.1.51	1-linoleneoyl-2-lyso-phosphatidate + arachidoyl-CoA  =  1-18:0-2-20:4-phosphatidate + coenzyme A
NCU07741.5	7000006084981886	7000007580542298	NCU07741.7	1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN	EC# 2.3.1.51	a 1-acyl-<i>sn</i>-glycerol-3-phosphate + an acyl-[acp]  =  a 1,2-diacyl-<i>sn</i>-glycerol-3-phosphate + a holo-[acp]
NCU07741.5	7000006084981886	7000007580542298	NCU07741.7	RXN-1623	EC# 2.3.1.51	a long-chain acyl-CoA + a 1-acyl-<i>sn</i>-glycerol-3-phosphate  &rarr;  a 1,2-diacyl-<i>sn</i>-glycerol-3-phosphate + coenzyme A
NCU07741.5	7000006084981886	7000007580542298	NCU07741.7	RXN2T-299	EC# 2.3.1.51	1-palmitoylglycerol 3-phosphate + oleoyl-CoA  =  1-16:0-2-18:1-phosphatidate + coenzyme A
NCU07741.5	7000006084981886	7000007580542298	NCU07741.7	RXN2T-296	EC# 2.3.1.51	1-palmitoylglycerol 3-phosphate + linoleoyl-CoA  =  1-16:0-2-18:2-phosphatidate + coenzyme A
NCU07741.5	7000006084981886	7000007580542298	NCU07741.7	RXN2T-292	EC# 2.3.1.51	1-palmitoylglycerol 3-phosphate + linoleneoyl-CoA  =  1-18:3-2-16:0-phosphatidate + coenzyme A
NCU07741.5	7000006084981886	7000007580542298	NCU07741.7	RXN2T-283	EC# 2.3.1.51	1-palmitoylglycerol 3-phosphate + stearoyl-CoA  =  1-16:0-2-18:0-phosphatidate + coenzyme A
NCU07741.5	7000006084981886	7000007580542298	NCU07741.7	RXN2T-307	EC# 2.3.1.51	1-linoleyl-2-lyso-phosphatidate + oleoyl-CoA  =  1-18:0-2-18:3-phosphatidate + coenzyme A
NCU07741.5	7000006084981886	7000007580542298	NCU07741.7	RXN2T-306	EC# 2.3.1.51	1-linoleyl-2-lyso-phosphatidate + oleoyl-CoA  =  1-18:1-2-18:2-phosphatidate + coenzyme A
NCU07741.5	7000006084981886	7000007580542298	NCU07741.7	RXN2T-295	EC# 2.3.1.51	1-linoleyl-2-lyso-phosphatidate + linoleoyl-CoA  =  1-18:1-2-18:3-phosphatidate + coenzyme A
NCU07741.5	7000006084981886	7000007580542298	NCU07741.7	RXN2T-291	EC# 2.3.1.51	1-linoleyl-2-lyso-phosphatidate + linoleneoyl-CoA  =  1-18:2-2-18:3-phosphatidate + coenzyme A
NCU07741.5	7000006084981886	7000007580542298	NCU07741.7	RXN2T-287	EC# 2.3.1.51	1-linoleyl-2-lyso-phosphatidate + palmitoyl-CoA  =  1-16:0-2-18:2-phosphatidate + coenzyme A
NCU07741.5	7000006084981886	7000007580542298	NCU07741.7	RXN2T-282	EC# 2.3.1.51	1-linoleyl-2-lyso-phosphatidate + stearoyl-CoA  =  1-18:1-2-18:1-phosphatidate + coenzyme A
NCU07741.5	7000006084981886	7000007580542298	NCU07741.7	RXN2T-303	EC# 2.3.1.51	1-stearoylglycerol 3-phosphate + linoleneoyl-CoA  =  1-18:0-2-18:3-phosphatidate + coenzyme A
NCU07741.5	7000006084981886	7000007580542298	NCU07741.7	RXN2T-302	EC# 2.3.1.51	1-stearoylglycerol 3-phosphate + linoleneoyl-CoA  =  1-18:1-2-18:2-phosphatidate + coenzyme A
NCU07741.5	7000006084981886	7000007580542298	NCU07741.7	RXN2T-294	EC# 2.3.1.51	1-stearoylglycerol 3-phosphate + linoleoyl-CoA  =  1-18:1-2-18:1-phosphatidate + coenzyme A
NCU07741.5	7000006084981886	7000007580542298	NCU07741.7	RXN2T-286	EC# 2.3.1.51	1-stearoylglycerol 3-phosphate + palmitoyl-CoA  =  1-16:0-2-18:0-phosphatidate + coenzyme A
NCU07741.5	7000006084981886	7000007580542298	NCU07741.7	RXN2T-301	EC# 2.3.1.51	1-linoleneoyl-2-lyso-phosphatidate + stearoyl-CoA  =  1-18:0-2-18:3-phosphatidate + coenzyme A
NCU07741.5	7000006084981886	7000007580542298	NCU07741.7	RXN2T-300	EC# 2.3.1.51	1-linoleneoyl-2-lyso-phosphatidate + stearoyl-CoA  =  1-18:1-2-18:2-phosphatidate + coenzyme A
NCU07741.5	7000006084981886	7000007580542298	NCU07741.7	RXN2T-298	EC# 2.3.1.51	1-linoleneoyl-2-lyso-phosphatidate + oleoyl-CoA  =  1-18:1-2-18:3-phosphatidate + coenzyme A
NCU07741.5	7000006084981886	7000007580542298	NCU07741.7	RXN2T-293	EC# 2.3.1.51	1-linoleneoyl-2-lyso-phosphatidate + linoleoyl-CoA  =  1-18:2-2-18:3-phosphatidate + coenzyme A
NCU07741.5	7000006084981886	7000007580542298	NCU07741.7	RXN2T-290	EC# 2.3.1.51	1-linoleneoyl-2-lyso-phosphatidate + linoleneoyl-CoA  =  1-18:3-2-18:3-phosphatidate + coenzyme A
NCU07741.5	7000006084981886	7000007580542298	NCU07741.7	RXN2T-285	EC# 2.3.1.51	1-linoleneoyl-2-lyso-phosphatidate + palmitoyl-CoA  =  1-18:3-2-16:0-phosphatidate + coenzyme A
NCU07741.5	7000006084981886	7000007580542298	NCU07741.7	RXN2T-289	EC# 2.3.1.51	1-arachadoylglycerol 3-phosphate + linoleneoyl-CoA  =  1-18:0-2-20:4-phosphatidate + coenzyme A
NCU07741.5	7000006084981886	7000007580542298	NCU07741.7	RXN2T-281	EC# 2.3.1.51	1-arachadoylglycerol 3-phosphate + stearoyl-CoA  =  1-20:0-2-18:0-phosphatidate + coenzyme A
NCU07741.5	7000006084981886	7000007580542298	NCU07741.7	RXN2T-305	EC# 2.3.1.51	1-oleyl-2-lyso-phosphatidate + linoleoyl-CoA  =  1-18:0-2-18:3-phosphatidate + coenzyme A
NCU07741.5	7000006084981886	7000007580542298	NCU07741.7	RXN2T-304	EC# 2.3.1.51	1-oleyl-2-lyso-phosphatidate + linoleoyl-CoA  =  1-18:1-2-18:2-phosphatidate + coenzyme A
NCU07741.5	7000006084981886	7000007580542298	NCU07741.7	RXN2T-297	EC# 2.3.1.51	1-oleyl-2-lyso-phosphatidate + oleoyl-CoA  =  1-18:1-2-18:1-phosphatidate + coenzyme A
NCU07741.5	7000006084981886	7000007580542298	NCU07741.7	RXN2T-288	EC# 2.3.1.51	1-oleyl-2-lyso-phosphatidate + linoleneoyl-CoA  =  1-18:1-2-18:3-phosphatidate + coenzyme A
NCU07741.5	7000006084981886	7000007580542298	NCU07741.7	RXN2T-284	EC# 2.3.1.51	1-oleyl-2-lyso-phosphatidate + palmitoyl-CoA  =  1-16:0-2-18:1-phosphatidate + coenzyme A
NCU07741.5	7000006084981886	7000007580542298	NCU07741.7	RXN0-5514	EC# 2.3.1.51	a 2,3,4-saturated 2-lysophosphatidate + a 2,3,4-saturated fatty acyl-[acp]  =  a 2,3,4-saturated L-phosphatidate + a holo-[acp]
NCU07742.5	7000006084981865	7000007580546446	NCU07742.7	NAD-KIN-RXN	EC# 2.7.1.23	NAD<sup>+</sup> + ATP  &rarr;  NADP<sup>+</sup> + ADP + H<SUP>+</SUP>
NCU07755.5	7000006084978511	7000007580581699	NCU07755.7	TYROSINE--TRNA-LIGASE-RXN	EC# 6.1.1.1	L-tyrosine + tRNA<SUP>tyr</SUP> + ATP + H<SUP>+</SUP>  &rarr;  L-tyrosyl-tRNA<SUP>tyr</SUP> + diphosphate + AMP
NCU07760.5	7000006084977658	7000007580586931	NCU07760.7	RXN-2043	EC# 3.2.1.4	cellulose<SUB>[extracellular space]</SUB> + H<SUB>2</SUB>O<SUB>[extracellular space]</SUB>  &rarr;  a cellodextrin<SUB>[extracellular space]</SUB> + a cellodextrin<SUB>[extracellular space]</SUB>
NCU07760.5	7000006084977658	7000007580586931	NCU07760.7	3.1.1.72-RXN	EC# 3.1.1.72	acetylxylan + H<SUB>2</SUB>O  =  acetate + acetate + xylan
NCU07767.5	7000006084975878	7000007580584760	NCU07767.7	2.1.1.72-RXN	EC# 2.1.1.72	a DNA adenine + <i>S</i>-adenosyl-L-methionine  =  <i>S</i>-adenosyl-L-homocysteine + a DNA 6-methylaminopurine
NCU07768.5	7000006084975794	7000007580564555	NCU07768.7	GLUCOSE-1-DEHYDROGENASE-RXN	EC# 1.1.1.47	NAD(P)<sup>+</sup> + &beta;-D-glucose  =  D-glucono-1,5-lactone + NAD(P)H + H<SUP>+</SUP>
NCU07768.5	7000006084975794	7000007580564555	NCU07768.7	RXN2T-493	EC# 1.1.1.47	&beta;-D-glucose + NAD<sup>+</sup>  =  NADH + D-glucono-1,5-lactone + H<SUP>+</SUP>
