_id	_src_grp	_src_tag	_status	_user	name_new	name_old	symbol_new	symbol_old	synonyms_new	synonyms_old	pubMedId	term_id	term_name
CA-43132	NC12_CALLGENES_FINAL_7	NCU00332	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43133	NC12_CALLGENES_FINAL_7	NCU07986	curated	hmhood@ebs.ogi.edu							19696111,23809652	GO:0034599	cellular response to oxidative stress
CA-43134	NC12_CALLGENES_FINAL_7	NCU03837	curated	hmhood@ebs.ogi.edu							24037267,23809652	GO:0034599	cellular response to oxidative stress
CA-43135	NC12_CALLGENES_FINAL_7	NCU04450	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43136	NC12_CALLGENES_FINAL_7	NCU09111	curated	hmhood@ebs.ogi.edu							16287898,19696111,23589521,23935467,23809652	GO:0034599	cellular response to oxidative stress
CA-43137	NC12_CALLGENES_FINAL_7	NCU01822	curated	hmhood@ebs.ogi.edu							19696111,23809652	GO:0034599	cellular response to oxidative stress
CA-43138	NC12_CALLGENES_FINAL_7	NCU00369	curated	hmhood@ebs.ogi.edu							23935467,23809652	GO:0034599	cellular response to oxidative stress
CA-43139	NC12_CALLGENES_FINAL_7	NCU09000	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43140	NC12_CALLGENES_FINAL_7	NCU09649	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43141	NC12_CALLGENES_FINAL_7	NCU07558	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43142	NC12_CALLGENES_FINAL_7	NCU03347	curated	hmhood@ebs.ogi.edu							16287898,19696111,23589521,23935467,23809652	GO:0034599	cellular response to oxidative stress
CA-43143	NC12_CALLGENES_FINAL_7	NCU02621	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43144	NC12_CALLGENES_FINAL_7	NCU04016	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43145	NC12_CALLGENES_FINAL_7	NCU04518	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43146	NC12_CALLGENES_FINAL_7	NCU09017	curated	hmhood@ebs.ogi.edu							19696111,23589521,24037267,23809652	GO:0034599	cellular response to oxidative stress
CA-43147	NC12_CALLGENES_FINAL_7	NCU10069	curated	hmhood@ebs.ogi.edu							24037267,23809652	GO:0034599	cellular response to oxidative stress
CA-43148	NC12_CALLGENES_FINAL_7	NCU01908	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43149	NC12_CALLGENES_FINAL_7	NCU00424	curated	hmhood@ebs.ogi.edu							16287898,23809652	GO:0034599	cellular response to oxidative stress
CA-43150	NC12_CALLGENES_FINAL_7	NCU05772	curated	hmhood@ebs.ogi.edu							16287898,23809652	GO:0034599	cellular response to oxidative stress
CA-43151	NC12_CALLGENES_FINAL_7	NCU03406	curated	hmhood@ebs.ogi.edu							16287898,23809652	GO:0034599	cellular response to oxidative stress
CA-43152	NC12_CALLGENES_FINAL_7	NCU03381	curated	hmhood@ebs.ogi.edu							16287898,23809652	GO:0034599	cellular response to oxidative stress
CA-43153	NC12_CALLGENES_FINAL_7	NCU10381	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43154	NC12_CALLGENES_FINAL_7	NCU04014	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43155	NC12_CALLGENES_FINAL_7	NCU11030	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43156	NC12_CALLGENES_FINAL_7	NCU08708	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43157	NC12_CALLGENES_FINAL_7	NCU07685	curated	hmhood@ebs.ogi.edu							19696111,23809652	GO:0034599	cellular response to oxidative stress
CA-43158	NC12_CALLGENES_FINAL_7	NCU05607	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43159	NC12_CALLGENES_FINAL_7	NCU00927	curated	hmhood@ebs.ogi.edu							16287898,23809652	GO:0034599	cellular response to oxidative stress
CA-43160	NC12_CALLGENES_FINAL_7	NCU05427	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43161	NC12_CALLGENES_FINAL_7	NCU03981	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43162	NC12_CALLGENES_FINAL_7	NCU03267	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43163	NC12_CALLGENES_FINAL_7	NCU03759	curated	hmhood@ebs.ogi.edu							16287898,23935467,23809652	GO:0034599	cellular response to oxidative stress
CA-43164	NC12_CALLGENES_FINAL_7	NCU03269	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43165	NC12_CALLGENES_FINAL_7	NCU01477	curated	hmhood@ebs.ogi.edu							19696111,23809652	GO:0034599	cellular response to oxidative stress
CA-43166	NC12_CALLGENES_FINAL_7	NCU00074	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43167	NC12_CALLGENES_FINAL_7	NCU06374	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43168	NC12_CALLGENES_FINAL_7	NCU01305	curated	hmhood@ebs.ogi.edu							16287898,23809652	GO:0034599	cellular response to oxidative stress
CA-43169	NC12_CALLGENES_FINAL_7	NCU01468	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43170	NC12_CALLGENES_FINAL_7	NCU06672	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43171	NC12_CALLGENES_FINAL_7	NCU00083	curated	hmhood@ebs.ogi.edu							24037267,23809652	GO:0034599	cellular response to oxidative stress
CA-43172	NC12_CALLGENES_FINAL_7	NCU04075	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43173	NC12_CALLGENES_FINAL_7	NCU04473	curated	hmhood@ebs.ogi.edu							19696111,23809652	GO:0034599	cellular response to oxidative stress
CA-43174	NC12_CALLGENES_FINAL_7	NCU06876	curated	hmhood@ebs.ogi.edu							19696111,23809652	GO:0034599	cellular response to oxidative stress
CA-43175	NC12_CALLGENES_FINAL_7	NCU07012	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43176	NC12_CALLGENES_FINAL_7	NCU08051	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43177	NC12_CALLGENES_FINAL_7	NCU03624	curated	hmhood@ebs.ogi.edu							16287898,23809652	GO:0034599	cellular response to oxidative stress
CA-43178	NC12_CALLGENES_FINAL_7	NCU11337	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43179	NC12_CALLGENES_FINAL_7	NCU07949	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43180	NC12_CALLGENES_FINAL_7	NCU02389	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43181	NC12_CALLGENES_FINAL_7	NCU09199	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43183	NC12_CALLGENES_FINAL_7	NCU00059	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43184	NC12_CALLGENES_FINAL_7	NCU07355	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43185	NC12_CALLGENES_FINAL_7	NCU06167	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43186	NC12_CALLGENES_FINAL_7	NCU06960	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43187	NC12_CALLGENES_FINAL_7	NCU03800	curated	hmhood@ebs.ogi.edu							16287898,19696111,23809652	GO:0034599	cellular response to oxidative stress
CA-43188	NC12_CALLGENES_FINAL_7	NCU09643	curated	hmhood@ebs.ogi.edu							24037267,23809652	GO:0034599	cellular response to oxidative stress
CA-43199	NC12_CALLGENES_FINAL_7	NCU01115	curated	hmhood@ebs.ogi.edu							23966547,23809652	GO:0034599	cellular response to oxidative stress
CA-43200	NC12_CALLGENES_FINAL_7	NCU05575	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43201	NC12_CALLGENES_FINAL_7	NCU09972	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43202	NC12_CALLGENES_FINAL_7	NCU09792	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43203	NC12_CALLGENES_FINAL_7	NCU03882	curated	hmhood@ebs.ogi.edu							19696111,23809652	GO:0034599	cellular response to oxidative stress
CA-43204	NC12_CALLGENES_FINAL_7	NCU09760	curated	hmhood@ebs.ogi.edu							19696111,23589521,23809652	GO:0034599	cellular response to oxidative stress
CA-43205	NC12_CALLGENES_FINAL_7	NCU03822	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43206	NC12_CALLGENES_FINAL_7	NCU01678	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43207	NC12_CALLGENES_FINAL_7	NCU04462	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43208	NC12_CALLGENES_FINAL_7	NCU01746	curated	hmhood@ebs.ogi.edu							16287898,23809652	GO:0034599	cellular response to oxidative stress
CA-43209	NC12_CALLGENES_FINAL_7	NCU06091	curated	hmhood@ebs.ogi.edu							19696111,23809652	GO:0034599	cellular response to oxidative stress
CA-43210	NC12_CALLGENES_FINAL_7	NCU07726	curated	hmhood@ebs.ogi.edu							24037267,23809652	GO:0034599	cellular response to oxidative stress
CA-43211	NC12_CALLGENES_FINAL_7	NCU00137	curated	hmhood@ebs.ogi.edu							24037267,23809652	GO:0034599	cellular response to oxidative stress
CA-43212	NC12_CALLGENES_FINAL_7	NCU03212	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43213	NC12_CALLGENES_FINAL_7	NCU04228	curated	hmhood@ebs.ogi.edu							16287898,23809652	GO:0034599	cellular response to oxidative stress
CA-43214	NC12_CALLGENES_FINAL_7	NCU06117	curated	hmhood@ebs.ogi.edu							24037267,23809652	GO:0034599	cellular response to oxidative stress
CA-43215	NC12_CALLGENES_FINAL_7	NCU09014	curated	hmhood@ebs.ogi.edu							19696111,23809652	GO:0034599	cellular response to oxidative stress
CA-43216	NC12_CALLGENES_FINAL_7	NCU06984	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43217	NC12_CALLGENES_FINAL_7	NCU02310	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43218	NC12_CALLGENES_FINAL_7	NCU04212	curated	hmhood@ebs.ogi.edu							19696111,23809652	GO:0034599	cellular response to oxidative stress
CA-43219	NC12_CALLGENES_FINAL_7	NCU16306	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43220	NC12_CALLGENES_FINAL_7	NCU02236	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43221	NC12_CALLGENES_FINAL_7	NCU00037	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43222	NC12_CALLGENES_FINAL_7	NCU02495	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43223	NC12_CALLGENES_FINAL_7	NCU02349	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43224	NC12_CALLGENES_FINAL_7	NCU00257	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43225	NC12_CALLGENES_FINAL_7	NCU03504	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43226	NC12_CALLGENES_FINAL_7	NCU06275	curated	hmhood@ebs.ogi.edu							19696111,23809652	GO:0034599	cellular response to oxidative stress
CA-43227	NC12_CALLGENES_FINAL_7	NCU02614	curated	hmhood@ebs.ogi.edu							16287898,19696111,23809652	GO:0034599	cellular response to oxidative stress
CA-43228	NC12_CALLGENES_FINAL_7	NCU03662	curated	hmhood@ebs.ogi.edu							19696111,23809652	GO:0034599	cellular response to oxidative stress
CA-43229	NC12_CALLGENES_FINAL_7	NCU08184	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43230	NC12_CALLGENES_FINAL_7	NCU01794	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43231	NC12_CALLGENES_FINAL_7	NCU06354	curated	hmhood@ebs.ogi.edu							19696111,23809652	GO:0034599	cellular response to oxidative stress
CA-43232	NC12_CALLGENES_FINAL_7	NCU07885	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43233	NC12_CALLGENES_FINAL_7	NCU02371	curated	hmhood@ebs.ogi.edu							24037267,23809652	GO:0034599	cellular response to oxidative stress
CA-43234	NC12_CALLGENES_FINAL_7	NCU09737	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43235	NC12_CALLGENES_FINAL_7	NCU05606	curated	hmhood@ebs.ogi.edu							19696111,24037267,23809652	GO:0034599	cellular response to oxidative stress
CA-43236	NC12_CALLGENES_FINAL_7	NCU03410	curated	hmhood@ebs.ogi.edu							16287898,23809652	GO:0034599	cellular response to oxidative stress
CA-43237	NC12_CALLGENES_FINAL_7	NCU11258	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43238	NC12_CALLGENES_FINAL_7	NCU03245	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43239	NC12_CALLGENES_FINAL_7	NCU08024	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43240	NC12_CALLGENES_FINAL_7	NCU05244	curated	hmhood@ebs.ogi.edu							19696111,23589521,23809652	GO:0034599	cellular response to oxidative stress
CA-43241	NC12_CALLGENES_FINAL_7	NCU07655	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43242	NC12_CALLGENES_FINAL_7	NCU02508	curated	hmhood@ebs.ogi.edu							19696111,23809652	GO:0034599	cellular response to oxidative stress
CA-43243	NC12_CALLGENES_FINAL_7	NCU07021	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43244	NC12_CALLGENES_FINAL_7	NCU00466	curated	hmhood@ebs.ogi.edu							23935467,23809652	GO:0034599	cellular response to oxidative stress
CA-43245	NC12_CALLGENES_FINAL_7	NCU07041	curated	hmhood@ebs.ogi.edu							19696111,23589521,23809652	GO:0034599	cellular response to oxidative stress
CA-43246	NC12_CALLGENES_FINAL_7	NCU06447	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43247	NC12_CALLGENES_FINAL_7	NCU02388	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43248	NC12_CALLGENES_FINAL_7	NCU06776	curated	hmhood@ebs.ogi.edu							16287898,23809652	GO:0034599	cellular response to oxidative stress
CA-43249	NC12_CALLGENES_FINAL_7	NCU07571	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43250	NC12_CALLGENES_FINAL_7	NCU03009	curated	hmhood@ebs.ogi.edu							16287898,19696111,23589521,24037267,23809652	GO:0034599	cellular response to oxidative stress
CA-43251	NC12_CALLGENES_FINAL_7	NCU01501	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43252	NC12_CALLGENES_FINAL_7	NCU03766	curated	hmhood@ebs.ogi.edu							16287898,19696111,23809652	GO:0034599	cellular response to oxidative stress
CA-43253	NC12_CALLGENES_FINAL_7	NCU03317	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43254	NC12_CALLGENES_FINAL_7	NCU11313	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43255	NC12_CALLGENES_FINAL_7	NCU02415	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43256	NC12_CALLGENES_FINAL_7	NCU06145	curated	hmhood@ebs.ogi.edu							24037267,23809652	GO:0034599	cellular response to oxidative stress
CA-43257	NC12_CALLGENES_FINAL_7	NCU09437	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43258	NC12_CALLGENES_FINAL_7	NCU07886	curated	hmhood@ebs.ogi.edu							19696111,23809652	GO:0034599	cellular response to oxidative stress
CA-43259	NC12_CALLGENES_FINAL_7	NCU00366	curated	hmhood@ebs.ogi.edu							19696111,23809652	GO:0034599	cellular response to oxidative stress
CA-43260	NC12_CALLGENES_FINAL_7	NCU00453	curated	hmhood@ebs.ogi.edu							19696111,23809652	GO:0034599	cellular response to oxidative stress
CA-43261	NC12_CALLGENES_FINAL_7	NCU02560	curated	hmhood@ebs.ogi.edu							16287898,23809652	GO:0034599	cellular response to oxidative stress
CA-43262	NC12_CALLGENES_FINAL_7	NCU04046	curated	hmhood@ebs.ogi.edu							19696111,23809652	GO:0034599	cellular response to oxidative stress
CA-43263	NC12_CALLGENES_FINAL_7	NCU06099	curated	hmhood@ebs.ogi.edu							24037267,23809652	GO:0034599	cellular response to oxidative stress
CA-43264	NC12_CALLGENES_FINAL_7	NCU03597	curated	hmhood@ebs.ogi.edu							16287898,23809652	GO:0034599	cellular response to oxidative stress
CA-43265	NC12_CALLGENES_FINAL_7	NCU07428	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43266	NC12_CALLGENES_FINAL_7	NCU06394	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43267	NC12_CALLGENES_FINAL_7	NCU00116	curated	hmhood@ebs.ogi.edu							16287898,19696111,23809652	GO:0034599	cellular response to oxidative stress
CA-43268	NC12_CALLGENES_FINAL_7	NCU08939	curated	hmhood@ebs.ogi.edu							16287898,23809652	GO:0034599	cellular response to oxidative stress
CA-43269	NC12_CALLGENES_FINAL_7	NCU03627	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43270	NC12_CALLGENES_FINAL_7	NCU03050	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43271	NC12_CALLGENES_FINAL_7	NCU11322	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43272	NC12_CALLGENES_FINAL_7	NCU04671	curated	hmhood@ebs.ogi.edu							19696111,23809652	GO:0034599	cellular response to oxidative stress
CA-43273	NC12_CALLGENES_FINAL_7	NCU00707	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43274	NC12_CALLGENES_FINAL_7	NCU06851	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43275	NC12_CALLGENES_FINAL_7	NCU00133	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43276	NC12_CALLGENES_FINAL_7	NCU01143	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43277	NC12_CALLGENES_FINAL_7	NCU08003	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43278	NC12_CALLGENES_FINAL_7	NCU06771	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43279	NC12_CALLGENES_FINAL_7	NCU06242	curated	hmhood@ebs.ogi.edu							19696111,23809652	GO:0034599	cellular response to oxidative stress
CA-43280	NC12_CALLGENES_FINAL_7	NCU12023	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43281	NC12_CALLGENES_FINAL_7	NCU02370	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43282	NC12_CALLGENES_FINAL_7	NCU09616	curated	hmhood@ebs.ogi.edu							19696111,23809652	GO:0034599	cellular response to oxidative stress
CA-43283	NC12_CALLGENES_FINAL_7	NCU07743	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43284	NC12_CALLGENES_FINAL_7	NCU06780	curated	hmhood@ebs.ogi.edu							19696111,23589521,23809652	GO:0034599	cellular response to oxidative stress
CA-43285	NC12_CALLGENES_FINAL_7	NCU06727	curated	hmhood@ebs.ogi.edu							16287898,19696111,23589521,23935467,23809652	GO:0034599	cellular response to oxidative stress
CA-43299	NC12_CALLGENES_FINAL_7	NCU00210	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43300	NC12_CALLGENES_FINAL_7	NCU06622	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43301	NC12_CALLGENES_FINAL_7	NCU09192	curated	hmhood@ebs.ogi.edu							19696111,23809652	GO:0034599	cellular response to oxidative stress
CA-43302	NC12_CALLGENES_FINAL_7	NCU05301	curated	hmhood@ebs.ogi.edu							24037267,23809652	GO:0034599	cellular response to oxidative stress
CA-43303	NC12_CALLGENES_FINAL_7	NCU00650	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43304	NC12_CALLGENES_FINAL_7	NCU00422	curated	hmhood@ebs.ogi.edu							19696111,24037267,23809652	GO:0034599	cellular response to oxidative stress
CA-43305	NC12_CALLGENES_FINAL_7	NCU08312	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43306	NC12_CALLGENES_FINAL_7	NCU01002	curated	hmhood@ebs.ogi.edu							16287898,23809652	GO:0034599	cellular response to oxidative stress
CA-43307	NC12_CALLGENES_FINAL_7	NCU02507	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43308	NC12_CALLGENES_FINAL_7	NCU02759	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43309	NC12_CALLGENES_FINAL_7	NCU02227	curated	hmhood@ebs.ogi.edu							23935467,23809652	GO:0034599	cellular response to oxidative stress
CA-43310	NC12_CALLGENES_FINAL_7	NCU01369	curated	hmhood@ebs.ogi.edu							16287898,19696111,23589521,23809652	GO:0034599	cellular response to oxidative stress
CA-43311	NC12_CALLGENES_FINAL_7	NCU08616	curated	hmhood@ebs.ogi.edu							16287898,23809652	GO:0034599	cellular response to oxidative stress
CA-43312	NC12_CALLGENES_FINAL_7	NCU02233	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43313	NC12_CALLGENES_FINAL_7	NCU02842	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43314	NC12_CALLGENES_FINAL_7	NCU04519	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43315	NC12_CALLGENES_FINAL_7	NCU02293	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43316	NC12_CALLGENES_FINAL_7	NCU04807	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43317	NC12_CALLGENES_FINAL_7	NCU09101	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43318	NC12_CALLGENES_FINAL_7	NCU03782	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43319	NC12_CALLGENES_FINAL_7	NCU05222	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43320	NC12_CALLGENES_FINAL_7	NCU00222	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43321	NC12_CALLGENES_FINAL_7	NCU02705	curated	hmhood@ebs.ogi.edu							19696111,23809652	GO:0034599	cellular response to oxidative stress
CA-43322	NC12_CALLGENES_FINAL_7	NCU04323	curated	hmhood@ebs.ogi.edu							16287898,23935467,23809652	GO:0034599	cellular response to oxidative stress
CA-43323	NC12_CALLGENES_FINAL_7	NCU05242	curated	hmhood@ebs.ogi.edu							19696111,23589521,23809652	GO:0034599	cellular response to oxidative stress
CA-43324	NC12_CALLGENES_FINAL_7	NCU01674	curated	hmhood@ebs.ogi.edu							16287898,19696111,23809652	GO:0034599	cellular response to oxidative stress
CA-43325	NC12_CALLGENES_FINAL_7	NCU02538	curated	hmhood@ebs.ogi.edu							19696111,23809652	GO:0034599	cellular response to oxidative stress
CA-43326	NC12_CALLGENES_FINAL_7	NCU09894	curated	hmhood@ebs.ogi.edu							24037267,23809652	GO:0034599	cellular response to oxidative stress
CA-43327	NC12_CALLGENES_FINAL_7	NCU07922	curated	hmhood@ebs.ogi.edu							19696111,23589521,24037267,23809652	GO:0034599	cellular response to oxidative stress
CA-43328	NC12_CALLGENES_FINAL_7	NCU00623	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43329	NC12_CALLGENES_FINAL_7	NCU04463	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43330	NC12_CALLGENES_FINAL_7	NCU02357	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43331	NC12_CALLGENES_FINAL_7	NCU10346	curated	hmhood@ebs.ogi.edu							23809652	GO:0034599	cellular response to oxidative stress
CA-43332	NC12_CALLGENES_FINAL_7	NCU09747	curated	hmhood@ebs.ogi.edu							19696111,23809652	GO:0034599	cellular response to oxidative stress
CA-43333	NC12_CALLGENES_FINAL_7	NCU07008	curated	hmhood@ebs.ogi.edu							23893079	GO:0035634	response to stilbenoid
CA-43334	NC12_CALLGENES_FINAL_7	NCU03929	curated	hmhood@ebs.ogi.edu	acyl-CoA synthetase-2	acyl-CoA synthetase	acs-2				19696111,23589521,23873861	GO:0005783	endoplasmic reticulum
CA-43339	NC12_CALLGENES_FINAL_7	NCU00657	curated	hmhood@ebs.ogi.edu							19817850,23966547		
CA-43340	NC12_CALLGENES_FINAL_7	NCU04581	curated	hmhood@ebs.ogi.edu							16287898		
CA-43341	NC12_CALLGENES_FINAL_7	NCU03616	curated	hmhood@ebs.ogi.edu							16287898,19696111		
CA-43342	NC12_CALLGENES_FINAL_7	NCU04121	curated	hmhood@ebs.ogi.edu							16287898,19696111		
CA-43343	NC12_CALLGENES_FINAL_7	NCU01249	curated	hmhood@ebs.ogi.edu							16287898,19696111,24037267		
CA-43344	NC12_CALLGENES_FINAL_7	NCU07165	curated	hmhood@ebs.ogi.edu							16287898,19696111		
CA-43345	NC12_CALLGENES_FINAL_7	NCU09249	curated	hmhood@ebs.ogi.edu							16287898		
CA-43346	NC12_CALLGENES_FINAL_7	NCU01470	curated	hmhood@ebs.ogi.edu							16287898,19696111		
CA-43347	NC12_CALLGENES_FINAL_7	NCU01820	curated	hmhood@ebs.ogi.edu							16287898,19696111		
